# Date: 19/07/01 ,Author: E.Hubble
# Wavelength (m) ,Observation: 19909,Observation: 27028,Observation: 16652,Observation: 31458,Observation: 47548,Observation: 21100,Observation: 11768,Observation: 36969,Observation: 36656,Observation: 14915,Observation: 16766,Observation: 18197,Observation: 30915,Observation: 41090,Observation: 48054,Observation: 39451,Observation: 36999,Observation: 23674,Observation: 23095,Observation: 30768,Observation: 31991,Observation: 31544,Observation: 38008,Observation: 16076,Observation: 43937,Observation: 42251,Observation: 36537,Observation: 15338,Observation: 23522,Observation: 47565
7.351000000000000643e-07,1.445572604894281881e+02,1.980496480111477808e+02,8.997038310744471801e+01,1.411855826711060899e+02,1.875805876109079122e+02,1.403571308640241000e+02,1.491373334401330908e+02,8.977402482497832636e+01,1.204854067646268874e+02,6.091215682824565647e+01,1.001644464995192862e+02,9.182972861749753690e+01,1.519261720967534472e+02,1.663832115097790449e+02,4.684997012767959035e+01,9.331263496752100650e+01,5.406860723567126570e+01,2.364194420998736348e+02,1.120318085272967465e+02,9.522209956414411636e+01,1.735732190596143028e+02,1.188781661160493144e+02,4.136531814532749962e+01,1.890549572347771914e+02,1.141806472996733532e+02,1.485734490253805689e+02,1.539127410348773992e+02,1.073468286686007076e+02,2.314596356390340759e+02,1.691050032563620391e+02
7.352000000000000718e-07,1.458235324139359363e+02,1.953157885642148983e+02,8.815513605429858046e+01,1.515459321950241360e+02,1.902232047427533814e+02,1.241461107733268250e+02,1.503960167237508756e+02,8.624215273921046787e+01,1.317061920853984418e+02,6.304574422550337687e+01,1.014518500456687917e+02,8.130564124324743602e+01,1.556117230675658902e+02,1.809544773098226926e+02,5.117432571004929542e+01,8.244307435966024400e+01,5.242114307764781245e+01,2.451572222948538240e+02,1.180772016402683562e+02,8.937396573613531814e+01,1.857433146116124760e+02,1.239769712670663040e+02,3.314494723249390518e+01,1.894377522566562391e+02,1.198378768709168440e+02,1.296670274404208101e+02,1.517766923365333582e+02,1.119636507373655832e+02,2.307547799835397768e+02,1.722719183725135110e+02
7.352999999999999734e-07,1.439457826125180588e+02,2.082442600489229960e+02,9.018479309271666011e+01,1.555447283872412925e+02,1.828994580400277812e+02,1.333910565547280385e+02,1.675062961609494323e+02,8.668314817258487892e+01,1.308321051164215589e+02,7.228217493750712208e+01,9.644425684666255449e+01,9.099096943231245405e+01,1.558998560504498414e+02,1.607037023673149179e+02,5.171614247988187429e+01,8.969310946580549171e+01,6.654556012635653417e+01,2.503388185563997581e+02,1.211666748527536441e+02,9.811951054973431496e+01,1.721381303449689710e+02,1.153294391798273324e+02,3.748499173097978598e+01,1.783558965201760884e+02,1.094155905524151819e+02,1.351174362600805807e+02,1.407911906843081624e+02,1.151463624491716757e+02,2.256513186725687490e+02,1.734506600923362498e+02
7.353999999999999809e-07,1.429817738615216740e+02,1.913709206844728499e+02,9.391560683087215011e+01,1.526601296142379169e+02,1.897390266318585930e+02,1.469433012129009342e+02,1.540780783898964330e+02,8.316837171802180251e+01,1.173437651373544384e+02,8.181470325538248289e+01,9.730872796214841003e+01,1.025949438226598289e+02,1.407167387753320611e+02,1.645633556244843874e+02,5.517721094377044011e+01,8.898476805578778226e+01,6.507408742889239761e+01,2.472521134133163230e+02,1.244383008807906918e+02,8.708967924653413206e+01,1.790776890373640811e+02,1.076671094796570429e+02,3.897489564650163629e+01,1.864362119151383581e+02,1.146787169154978159e+02,1.368670448033491311e+02,1.565391294272355935e+02,1.099822563103676316e+02,2.109801451122045535e+02,1.717810866774946987e+02
7.355000000000000943e-07,1.396373213642751523e+02,2.105949190738623713e+02,7.533343614739611382e+01,1.630078140681567334e+02,1.990168530966538754e+02,1.453665756431064153e+02,1.440248659578318211e+02,1.027315664526839356e+02,1.315675051599429821e+02,6.169936871501853659e+01,9.447534543725255674e+01,8.965967687452273083e+01,1.509289004444063664e+02,1.721864971596830287e+02,5.115185500850826372e+01,8.829968324226851450e+01,5.391596362501712747e+01,2.411081814496760956e+02,1.270910990548256621e+02,1.064983707216221518e+02,1.664933515351987694e+02,1.203135305509244120e+02,4.318172000527550125e+01,1.754941262809321358e+02,1.101167738312378646e+02,1.385151994497241503e+02,1.443425731652633601e+02,1.132927995911929457e+02,2.254887682349930742e+02,1.787303482118085753e+02
7.356000000000001018e-07,1.374139579647385858e+02,1.956108758270653141e+02,8.690719575722920354e+01,1.373412346793863321e+02,1.903982133465997890e+02,1.362538717706825935e+02,1.591834891167794410e+02,9.805902031910673600e+01,1.345276370716079839e+02,7.252204782687499574e+01,1.014610102470951176e+02,9.059760760633668042e+01,1.514718303179668055e+02,1.609829884930269088e+02,4.337435410051278950e+01,9.531508705278962168e+01,4.348713528773268422e+01,2.465148392529501962e+02,1.141897965131432500e+02,9.656076387232414504e+01,1.745537002221783780e+02,1.104989928157035024e+02,4.498008977123570418e+01,1.850888052640286219e+02,1.178542575641834134e+02,1.444320795728233975e+02,1.468376581635921241e+02,1.140324661825721648e+02,2.220526885068074705e+02,1.793053549928386019e+02
7.357000000000001093e-07,1.400937660541523542e+02,2.142784371789472289e+02,8.690556909924636386e+01,1.483149114503071360e+02,1.918495496455567491e+02,1.295690816398537777e+02,1.406623717224740062e+02,1.014955626739770480e+02,1.233811159702958946e+02,6.686105507799926784e+01,1.018109789294984466e+02,1.032472737181794002e+02,1.508031122551462602e+02,1.656846068268778822e+02,5.504787896070923381e+01,8.974753318017255310e+01,7.314740244188584484e+01,2.336496997752232119e+02,1.198530856712570483e+02,1.002042913699583551e+02,1.866064463773266766e+02,1.166499349346168799e+02,4.341636215705256063e+01,1.818386690589413774e+02,1.030866136924540797e+02,1.371750226121481262e+02,1.519353509771837025e+02,1.111608608285285271e+02,2.253166604109170521e+02,1.729994504544708036e+02
7.358000000000000110e-07,1.377846176651777341e+02,1.897546748859977583e+02,1.045998906636868639e+02,1.585094621184318555e+02,1.957257981828241498e+02,1.439671547550607897e+02,1.521694933640780505e+02,9.318316919207958904e+01,1.296444292379727301e+02,5.450900771245979115e+01,9.446095436516249322e+01,8.343664677981193734e+01,1.643549816842162556e+02,1.641309990627062234e+02,5.252884181045993728e+01,9.338274128562697740e+01,6.207724369888436655e+01,2.359641696064532255e+02,1.247865098543284859e+02,1.060402195906164167e+02,1.803154791849522951e+02,1.242364968903623179e+02,4.183781858275068544e+01,1.799857504150089653e+02,1.077726333252945068e+02,1.358184312944732994e+02,1.459313318618957567e+02,1.202133793693443948e+02,2.220287113780516393e+02,1.728331398266961401e+02
7.359000000000000185e-07,1.331193799430930937e+02,1.972387689492175582e+02,8.198100771895812500e+01,1.449947500999344356e+02,1.839383190484345505e+02,1.363232388968309579e+02,1.561062416205578245e+02,9.468412590207657331e+01,1.300833844520018658e+02,6.523853948003730352e+01,8.886005080193615413e+01,9.885794404547746694e+01,1.532439646071387358e+02,1.677469588353088739e+02,5.581152749543019809e+01,8.730540702583800794e+01,6.037117767272638247e+01,2.468340036117118359e+02,1.310557028480714905e+02,9.659860330287683894e+01,1.779115885653532700e+02,1.107280502258521722e+02,3.882489648666305015e+01,1.740148611444792266e+02,1.076742455741823079e+02,1.354634163093539030e+02,1.522435136574069077e+02,1.253123956502421095e+02,2.244010513292671476e+02,1.722395730463051109e+02
7.360000000000000260e-07,1.433678832446074409e+02,2.044790126209436778e+02,7.695734296055005075e+01,1.609700302726459142e+02,1.943773784724791653e+02,1.268138025581178567e+02,1.551745041399902334e+02,1.008925952593372699e+02,1.137136910841334441e+02,7.781109342282410068e+01,9.428154280463371606e+01,9.169090722228904156e+01,1.623236861478299602e+02,1.707407493390140587e+02,5.404471853229463818e+01,8.395484050811420218e+01,5.103402999110118543e+01,2.442241246757328099e+02,1.208233419292050144e+02,9.421010021629908238e+01,1.753233884004215781e+02,1.233085553764044420e+02,2.866891620608174307e+01,1.779830340285809598e+02,1.083402794857386624e+02,1.454002930808173346e+02,1.543558975003128637e+02,1.184212522387113751e+02,2.191557743845203845e+02,1.697568111895416507e+02
7.361000000000000335e-07,1.394561067046415701e+02,2.056868321634325127e+02,8.473571075021131094e+01,1.529922045445849790e+02,1.926714983711321167e+02,1.297757211099103074e+02,1.530314207267204551e+02,8.222993805281006985e+01,1.194493634858016549e+02,7.098804289508549914e+01,9.722532094164003524e+01,9.063171193195863395e+01,1.588151888363382795e+02,1.672737961311957520e+02,4.481253016087857333e+01,9.198507525760358305e+01,5.969706073352436704e+01,2.418833768257845520e+02,1.267434223311885546e+02,8.190058206723551848e+01,1.761672920222985965e+02,1.157686402592505459e+02,4.422481759423233427e+01,1.796770290837299910e+02,1.120938731672091393e+02,1.428149347727375584e+02,1.510989077566367484e+02,1.215042821387926750e+02,2.262569964251208035e+02,1.717924478106372135e+02
7.362000000000000410e-07,1.414988542208487843e+02,2.043169771178966982e+02,9.309107810604675137e+01,1.489202147499081832e+02,2.009105624568445023e+02,1.310061322228060021e+02,1.600353156837994675e+02,9.385131463141556196e+01,1.262559404213089493e+02,8.814428304876879849e+01,1.027380998282998661e+02,9.637955614749957078e+01,1.469587632057367159e+02,1.747666510321173803e+02,5.074137617557744306e+01,8.554397084758460323e+01,6.316376442103626943e+01,2.285265107660388821e+02,1.263310482125915968e+02,9.464129714131058790e+01,1.735906239833983022e+02,1.159816574820212622e+02,2.109739061749596800e+01,1.941497682826999949e+02,1.102225462109488632e+02,1.465720403353278698e+02,1.518198613761475713e+02,1.182643080059158791e+02,2.287724695971703852e+02,1.710839988843719937e+02
7.363000000000000485e-07,1.314938543912481919e+02,1.990073433017738864e+02,8.722065446195793470e+01,1.547977408646955553e+02,1.986827325552504817e+02,1.316481750656653276e+02,1.559597289787054706e+02,8.212275649831975954e+01,1.359965753813505671e+02,6.227747720580346424e+01,8.720255013734066551e+01,7.543197469346287676e+01,1.452045995233749522e+02,1.721038000972446014e+02,4.386046911492651645e+01,7.533133107072630708e+01,5.569844979075141111e+01,2.392181768394942765e+02,1.227410878348214425e+02,9.913381105409420968e+01,1.766700384178752756e+02,1.043267601918979750e+02,3.492098167659716523e+01,1.774368767717464266e+02,1.114123106503028140e+02,1.326353753118219743e+02,1.513553668981611793e+02,1.329188418524060182e+02,2.285468593457830764e+02,1.651837965166145068e+02
7.364000000000000560e-07,1.450006775898245905e+02,2.029916043205525114e+02,8.375614105414734922e+01,1.507753132245859717e+02,1.898389284668050720e+02,1.462480093717476848e+02,1.627562000712912891e+02,1.010183555291408766e+02,1.409010976699425726e+02,6.363884091848292712e+01,1.007154383586208866e+02,9.106297514627358680e+01,1.560033148569641241e+02,1.638522688046830353e+02,4.444837301496464477e+01,7.769073712941707299e+01,6.521883422742824621e+01,2.465635165467230365e+02,1.214610017267430919e+02,9.484616583214135233e+01,1.732701415819448982e+02,1.160608458303911590e+02,4.535389552669082036e+01,1.797127247342171756e+02,1.128692249063674353e+02,1.487620569017759067e+02,1.490260607964438861e+02,1.192220234852809142e+02,2.155626713042948097e+02,1.585652850165788550e+02
7.365000000000000636e-07,1.453896484889952490e+02,1.959269613177490896e+02,7.632581924435135079e+01,1.580930328546585599e+02,1.870969394048684364e+02,1.393748800752097452e+02,1.551571121831435391e+02,9.629930482131457836e+01,1.278884651025236394e+02,7.421744273060376429e+01,1.056660598891032237e+02,8.118440881504513129e+01,1.412606757185399999e+02,1.712504150502767857e+02,5.223762482621434344e+01,9.516996311645696949e+01,5.835199558660338681e+01,2.348659673399130270e+02,1.222023731493145675e+02,9.261572654990526132e+01,1.752689733468473037e+02,1.128750348386005555e+02,3.507529813889147619e+01,1.893055508961247710e+02,1.168093315720857817e+02,1.370948831690290888e+02,1.517475845946321442e+02,1.112821796602899980e+02,2.247738332235772418e+02,1.689334268594477635e+02
7.366000000000000711e-07,1.491571154473375316e+02,2.027726108280106132e+02,9.716157881352251025e+01,1.424853640420199667e+02,1.871371232411655399e+02,1.316897136836551567e+02,1.601956390660627960e+02,9.234281400959004316e+01,1.271657334717644545e+02,7.214826887691869217e+01,1.002859472992112160e+02,8.684199699558112684e+01,1.513009218118935735e+02,1.725472893223871154e+02,5.876548141098649580e+01,8.148220902755433315e+01,5.299109324603241333e+01,2.308731862628800684e+02,1.256172136567724920e+02,9.144499408378919725e+01,1.763330966025000919e+02,1.279440186110085307e+02,4.101903922395356261e+01,1.810854751112003953e+02,1.068390779461242772e+02,1.328669690225597435e+02,1.501084878331703578e+02,1.154636671409391511e+02,2.353080626421684656e+02,1.714492550085892049e+02
7.367000000000000786e-07,1.477769659356146121e+02,2.019549505500514499e+02,7.156295849518596697e+01,1.537627116034095991e+02,1.902292314377843354e+02,1.314789940950246319e+02,1.644326416469331775e+02,9.955907398058329250e+01,1.304247738859305628e+02,7.279880351063012256e+01,9.337540430890294374e+01,9.118550535223543818e+01,1.498206645181200827e+02,1.781321428622697169e+02,5.699234709140581856e+01,8.984957642432475211e+01,6.182730107097547290e+01,2.209908143583656681e+02,1.125785885125644796e+02,1.054899059710466531e+02,1.803549546210660708e+02,1.192245146169993006e+02,3.061289687294070205e+01,1.765084093390279634e+02,1.091385194583609888e+02,1.448505439757778674e+02,1.478068488938500593e+02,1.116381183136775945e+02,2.226624592402665996e+02,1.703914427475965283e+02
7.367999999999999802e-07,1.263009030758150999e+02,2.091558961439577047e+02,8.316297466966197760e+01,1.505058634363499266e+02,1.811868252324621835e+02,1.315030592815660953e+02,1.577599916839447758e+02,8.533954878138167999e+01,1.331609608758492982e+02,7.314215209782797444e+01,9.610022075840940659e+01,9.407840155863848963e+01,1.606241446600258769e+02,1.687781099338647834e+02,4.809223808354379770e+01,9.034577036841996289e+01,6.329237404267187372e+01,2.367253701780575454e+02,1.285038385736906434e+02,9.262787585292345227e+01,1.781750543161129201e+02,1.185496296977944866e+02,4.546922725741441695e+01,1.868571606849712055e+02,1.131257581353313952e+02,1.383231665787109250e+02,1.487574336280648879e+02,1.127280916613235036e+02,2.219092323896335301e+02,1.681640601893309963e+02
7.368999999999999877e-07,1.409640501959833614e+02,2.003571460507251061e+02,7.517311843631073032e+01,1.374345182724067058e+02,1.934192945450007244e+02,1.337370555256449052e+02,1.502154940981425284e+02,8.499698622075297294e+01,1.331972813502259498e+02,6.726378661174602769e+01,9.903036289778685841e+01,8.661108818659869257e+01,1.438614182524496812e+02,1.623042333824321588e+02,4.965725110436561351e+01,9.279817826003653636e+01,6.606781846304986061e+01,2.325146224656422760e+02,1.218026960057312635e+02,9.896025427624842052e+01,1.758555929954066244e+02,1.135541036532837325e+02,4.800799298741349475e+01,1.895100184704381263e+02,1.059555745664717961e+02,1.257445273573172244e+02,1.477063091930957057e+02,1.197795395184007106e+02,2.245202912450557449e+02,1.735243712289812947e+02
7.369999999999999952e-07,1.351507066338461129e+02,2.079156943498302894e+02,7.726235751875364599e+01,1.437024917295857165e+02,1.828545352818763092e+02,1.252219291630687792e+02,1.602360673431816451e+02,9.495012608914204577e+01,1.380333511292486435e+02,6.524459069307536652e+01,9.020301645201557506e+01,1.037932846639285174e+02,1.581943953517701686e+02,1.614000397508241065e+02,4.773278080864866979e+01,8.770494706834999477e+01,5.962661357020567721e+01,2.330159679926010199e+02,1.278032344449681545e+02,1.022304101024130034e+02,1.804554113389217775e+02,1.248134680892246564e+02,3.749169228924226616e+01,1.899213422311111117e+02,1.054267149253629725e+02,1.368637529152485115e+02,1.411671224095532580e+02,1.081586424088213363e+02,2.190416843445296706e+02,1.701668812633452887e+02
7.371000000000001086e-07,1.274285763602473338e+02,2.041460455793248912e+02,8.317285552212024413e+01,1.442904104051475542e+02,1.915746608551789052e+02,1.353213730832598287e+02,1.517019102755537290e+02,9.648740531848113733e+01,1.169071185500386747e+02,6.845975547458270682e+01,9.977584750545695158e+01,9.889976555449206330e+01,1.619026384947777615e+02,1.587751688569385351e+02,3.468418646701293540e+01,8.269402827604896800e+01,5.492845771096588692e+01,2.358431425970850341e+02,1.231159341691142259e+02,9.288766345409622716e+01,1.813448920818977399e+02,1.183305183370693499e+02,4.540647437295426414e+01,1.954442221471751111e+02,1.098473169842812212e+02,1.252762255952404473e+02,1.435530163316745131e+02,1.234395883121754594e+02,2.371193784000350320e+02,1.746078984441015507e+02
7.372000000000001161e-07,1.306492693844852795e+02,1.885198522140412933e+02,7.670526173539593628e+01,1.550616217209331182e+02,1.925372391088730524e+02,1.204586796391308781e+02,1.546139526537204745e+02,8.652462443314853147e+01,1.236208141940154519e+02,7.015382748151525050e+01,8.757781355314182292e+01,8.410053558597772394e+01,1.479109449444826225e+02,1.663741566892702224e+02,4.903552661490779485e+01,8.102368579911602353e+01,6.092194205609058599e+01,2.434931099978762177e+02,1.145687575666239297e+02,9.355148865915306544e+01,1.763924806744083185e+02,1.152313934397119652e+02,3.771705205755227297e+01,1.791381561466003518e+02,1.198500232040601787e+02,1.477687395649544158e+02,1.457338913981523092e+02,1.193487209591996248e+02,2.323648732285703034e+02,1.798091396955652215e+02
